contrast_0,dissimilarity_0,homogenity_0,entropy_0,asm_0,energy_0,correlation_0,contrast_45,dissimilarity_45,homogenity_45,entropy_45,asm_45,energy_45,correlation_45,contrast_90,dissimilarity_90,homogenity_90,entropy_90,asm_90,energy_90,correlation_90,contrast_135,dissimilarity_135,homogenity_135,entropy_135,asm_135,energy_135,correlation_135,label
310.0262653288691,7.855161649944327,0.5385949860089083,7.754813124342902,0.1785684823933115,0.4225736413849206,0.8810497651266779,472.8498338944751,9.646021856578832,0.5238628304062161,7.896559481514509,0.17551279335978787,0.41894247022686526,0.8190086426915864,241.10254180601234,6.914136008918604,0.5486856441131014,7.67729612661851,0.1792413479093572,0.42336904458091545,0.9074951767553938,510.64451180635075,10.148544199729303,0.5201625011937127,7.925404732519281,0.17563444757057237,0.41908763710060976,0.8045420836194052,rot/
283.01011148271317,7.509554069119283,0.5429517176844278,7.743867379808515,0.1788512437718196,0.4229080795773706,0.8938865501586364,440.20074719521875,9.346170624489679,0.5253644146258891,7.896631111140521,0.17593115060311856,0.41944147458628667,0.8353370490650878,275.7744927536172,7.478372352285414,0.5417338212064992,7.742321096814062,0.17894645262481523,0.4230206290771352,0.8965974587448189,551.2266641312732,10.551414413709047,0.5170548593374996,7.962691996199538,0.1753524732747807,0.41875108749086337,0.7938063264812908,rot/
307.1733779264146,7.838283166109202,0.5384999022174473,7.748893390766611,0.17834548265057937,0.4223096999248056,0.8814620105334202,504.46255634724406,10.110278408518951,0.5196862014205196,7.920661935678026,0.17551457420819594,0.41894459563073005,0.8057907668702629,238.89142697881005,6.884269788182906,0.5491729054769139,7.67461837228483,0.17903572182264926,0.4231261299218582,0.907812857890381,470.755685059451,9.606995447478166,0.524204691340632,7.89058969592704,0.175365613154688,0.41876677656505656,0.8187673209110726,rot/
314.5103455964277,7.90309921962091,0.5384934329679885,7.757109651166225,0.178718592695334,0.4227512184433464,0.8806545285551204,521.6639970470069,10.264035077907446,0.5187392196953953,7.929038642734361,0.17573647816689533,0.4192093488543586,0.8025173917186293,245.33267558527623,6.976978818283238,0.5481897411192863,7.681984519667258,0.17942024442928178,0.42358026916899916,0.9069058688548663,474.77742978266264,9.642811601660025,0.5241184904589443,7.896484127218308,0.1757932025083453,0.41927699973686283,0.8202669041425987,rot/
390.2663545150469,7.373890746934242,0.6477650784258638,6.185560055029315,0.2985355436615796,0.5463840624154218,0.8985458561141773,762.5643337322873,10.416908088276518,0.6297369423025881,6.341613036350829,0.29303281601923115,0.5413250557837048,0.8023123077893755,353.8514158305417,6.702697881828342,0.6623938613189861,6.09753603782658,0.298800320155504,0.5466263075955127,0.9080123304493316,627.8659970246442,9.206921622800692,0.6368302582710244,6.290117299514361,0.2944872940379735,0.5426668352110469,0.8372315954487062,rot/
409.06571906354,7.553879598662156,0.6482510463737775,6.155441320622964,0.2995475764626048,0.5473093973819606,0.891462488606346,683.9544300399367,9.450319347658361,0.6413769326181633,6.24737490830627,0.2955993355583586,0.543690477715362,0.8189803339507767,324.64277591972717,6.44030100334445,0.662324136547045,6.060824071263957,0.3006734035413473,0.5483369434402057,0.9138886121940298,673.7099137593551,9.631592487779841,0.6338937701774283,6.283491730368625,0.2959409681819824,0.5440045663245691,0.8216917118357593,rot/
393.328383500553,7.398929765886244,0.6468690825397928,6.18594994069402,0.2984512005831403,0.5463068740031927,0.8994420870958071,671.2384648941254,9.5444793682398,0.6355563351438999,6.300520425635428,0.29411045339009034,0.5423195122712167,0.8288675903535049,367.5487179487138,6.81705685618731,0.662361476882166,6.104210369512274,0.29865483961775235,0.5464932201022739,0.9060328887567234,749.314795136527,10.274650171698351,0.6304812136030304,6.340838415647309,0.2931545168985411,0.5414374542812319,0.8089620109960355,rot/
405.1506800445893,7.540512820512802,0.6455503996990488,6.217463371390425,0.29668824273653405,0.5446909607626457,0.8975799473601587,653.376830236798,9.429469469021662,0.6354934610083732,6.32190268205357,0.2924774991655371,0.5408118888907095,0.8352868226591759,366.5717502787022,6.86622073578595,0.6607515668358682,6.127962420879862,0.2970381807188337,0.5450120922684503,0.907332506622742,785.9314996476562,10.540799319918184,0.6285928691510277,6.371768408658706,0.29141368193402917,0.5398274557060146,0.8018704237916008,rot/
213.40606465997175,4.779085841694491,0.7069342687021117,5.1984210082482845,0.379485875313351,0.6160242489653723,0.9030399409655905,414.1404458563103,6.817261551884227,0.6879281494126471,5.346839475887404,0.37582060041099585,0.613042086981796,0.8123805462978857,209.1166555183892,4.679866220735751,0.7109431274559357,5.180695889439981,0.37942438488756663,0.615974337848231,0.9049888141817913,354.49735461572027,6.030983993467641,0.6979887017943243,5.281089706194063,0.376198853125843,0.6133505140829695,0.8394008586282284,rot/
225.73899665551318,5.0236120401337505,0.7030024630648689,5.221492534264608,0.37875298592235485,0.6154291071458636,0.8965477453568284,384.48048679544735,6.420062415409216,0.6920642561467016,5.320991612885094,0.37559806411254476,0.6128605584572602,0.8243081776681909,187.9942251950917,4.378840579710105,0.715964731268717,5.139922519974515,0.37901851924350827,0.6156447995748102,0.9138455174140454,371.53244370868373,6.280153465844844,0.6939364705988861,5.3064613520594195,0.37556309105742924,0.6128320251565099,0.830224902609176,rot/
218.3567892976539,4.828383500557418,0.7064257437200977,5.200799818636259,0.37912904864350283,0.6157345602152788,0.9017251763920612,357.42765740875535,6.051722016532244,0.697486448611742,5.286792494362895,0.3758281862359146,0.6130482739849404,0.8395990349801046,209.92494983277095,4.698082497212889,0.7098346589294751,5.186573606953126,0.3791619345545476,0.6157612642530769,0.905520055125931,420.6840415655309,6.854777910761575,0.6877264846302051,5.347975219446349,0.3756286075363652,0.6128854766890509,0.8112117939479626,rot/
213.48098104793257,4.781449275362319,0.7067792064517775,5.193678665777566,0.3796236209140092,0.6161360409146743,0.9025082298994365,349.7084372658025,6.0105815371192275,0.6980695196230927,5.277348385985653,0.3763365972804116,0.6134627920912658,0.8407576637763572,205.30559643254756,4.642920847268643,0.7103740965675056,5.176573530224805,0.3796440187097085,0.6161525936890215,0.9062417368071446,412.4664824778223,6.797865795684608,0.6878203172690821,5.342994205883745,0.3760815328946439,0.6132548678116171,0.8121803214207435,rot/
